path,r1_feat1,r1_feat2,r1_feat3,r2_feat1,r2_feat2,r2_feat3,r3_feat1,r3_feat2,r3_feat3,r4_feat1,r4_feat2,r4_feat3,r5_feat1,r5_feat2,r5_feat3,r6_feat1,r6_feat2,r6_feat3,r7_feat1,r7_feat2,r7_feat3,r8_feat1,r8_feat2,r8_feat3,r9_feat1,r9_feat2,r9_feat3,avg_feat1,avg_feat2,avg_feat3
data/CelebDF-V2/Celeb-synthesis/id1_id2_0007.mp4,12.806248474865702,13.145341380123991,12.237646832622687,23.409399821439244,30.8285581887963,30.734996339677664,11.489125293076064,9.295160030897808,5.878775382679632,21.260291625469296,34.779304190854646,34.44648022657757,24.0,26.290682760247975,24.47529366524537,8.944271909999156,16.099689437998478,15.91979899370591,6.0,5.366563145999495,4.8,67.40919818541087,54.46466744596904,44.64258057057186,18.867962264113206,16.97056274847714,13.99428454762872,36.2767142944341,64.8444292133102,64.6665292094759
data/CelebDF-V2/Celeb-synthesis/id39_id45_0009.mp4,24.475293665245367,39.7994974842648,39.344631145812,20.922714928995234,24.73863375370596,19.672315572906,21.996363335788033,18.973665961010273,14.696938456699062,27.36421020237931,50.556898639058154,49.749371855331,4.8,6.0,5.196152422706632,28.800000000000004,50.91168824543142,50.91168824543142,13.994284547628714,19.899748742132388,17.74823934929884,43.333128204642705,42.42640687119287,34.985711369071815,32.73163607276606,55.31726674375732,55.235857918565905,14.399999999999997,24.738633753705958,23.043437243605823
data/CelebDF-V2/Celeb-synthesis/id47_id43_0008.mp4,6.0,5.366563145999495,4.8,31.304951684997057,22.126906697502932,14.4,18.0,27.885480092693403,26.93993318477238,14.966629547095772,19.34941859591653,19.20000000000001,6.928203230275513,12.000000000000009,11.757550765359264,13.416407864998739,16.099689437998485,14.400000000000002,5.656854249492393,5.366563145999508,4.800000000000011,4.47213595499958,7.58946638440411,7.58946638440411,17.549928774784245,16.970562748477136,13.994284547628714,31.304951684997064,37.56594202199648,33.6
data/CelebDF-V2/Celeb-synthesis/id35_id23_0001.mp4,5.196152422706632,5.116817192534651,5.116817192534651,18.65475810617763,15.771089776146502,15.733314656570133,56.73623181001713,74.93997598078077,74.8684797241025,31.54362059117501,27.31632878301581,27.294536734247572,22.693611435820436,29.170346088263862,28.986175103097647,43.116122274620196,56.863472857842105,56.00944430397136,23.2163735324878,19.48425938126373,19.453695818320373,29.171904291629644,31.954513125549404,30.739642480593538,36.4417343165772,57.89017815893062,57.72548315050017,34.68429039204925,34.51481895175936,33.08891102858858
data/CelebDF-V2/Celeb-synthesis/id4_id2_0003.mp4,14.966629547095772,22.045407685048612,21.994317447922782,23.170862929310356,16.431676725154986,14.62019151721345,22.705848487901868,18.49324200890693,16.904141504376966,26.5329983228432,28.77498913987632,28.61817604250837,12.649110640673523,15.874507866387553,15.588457268119903,16.0,18.97366596101028,18.734993995195197,5.962847939999439,7.3484692283495345,7.19374728496908,16.43843734125061,12.0,10.392304845413264,12.364824660660943,10.392304845413268,9.949874371066203,16.0,20.784609690826528,20.784609690826528
data/CelebDF-V2/Celeb-synthesis/id30_id9_0005.mp4,24.119701490690137,27.42261840160418,27.39018477889885,34.550832117331126,26.532998322843195,22.939534045447,23.515101530718507,23.664319132398465,23.626726862225798,10.99818166789402,12.649110640673522,12.364824660660942,32.99454500368205,32.741411087489794,32.496153618543836,24.02998127340094,11.999999999999998,9.977753031397175,7.2000000000000055,13.26649916142161,13.199326582148897,42.99953488120541,41.18252056394801,38.964371189873226,20.819221887476967,20.0,19.955506062794353,45.99304295216833,41.56921938165306,38.36665218650177
data/CelebDF-V2/Celeb-synthesis/id50_id54_0002.mp4,10.46135746449762,13.266499161421605,13.199326582148894,43.992726671576065,70.8801805866774,70.67924416372571,28.92472990366548,37.94733192202056,37.94733192202056,33.599999999999994,35.77708763999664,35.67756842735907,13.62938002992066,20.396078054371138,20.396078054371138,31.315172041679737,47.159304490206395,46.989360497882934,16.144348856488456,25.92296279363144,25.785439474418293,13.362634470792054,13.856406460551021,13.597385369580762,26.85963514271927,27.42261840160418,27.129319932501076,31.77168550769695,56.426943918663554,56.411188803483164
data/CelebDF-V2/Celeb-synthesis/id57_id56_0006.mp4,35.46312476352132,45.98912915026767,45.934055993347684,22.588235294117645,20.999999999999996,20.986602869449833,13.168064545537153,17.748239349298853,17.73238562630534,42.79766510463281,58.864250611045755,58.744680610247606,23.833331316895244,27.495454169735037,27.331300737432894,43.456218272813324,48.093658625644196,48.087810305731324,15.972294351507898,22.649503305812253,22.53746880197508,23.833331316895244,33.67491648096547,33.37289319193048,17.913285939458145,18.248287590894655,18.109044701474453,33.572109036971625,36.61966684720112,36.55047879303362
data/CelebDF-V2/Celeb-synthesis/id1_id31_0001.mp4,13.07669683062202,15.491933384829665,9.797958971132706,12.000000000000007,24.000000000000014,22.627416997969533,5.196152422706638,6.928203230275518,5.656854249492387,29.8496231131986,42.14261501141095,37.094473981982816,5.196152422706632,6.928203230275509,5.656854249492381,0.0,0.0,0.0,5.196152422706632,6.928203230275509,5.656854249492381,0.0,0.0,0.0,10.39230484541327,13.856406460551026,11.313708498984766,5.196152422706638,6.928203230275518,5.656854249492387
data/CelebDF-V2/Celeb-synthesis/id33_id38_0003.mp4,10.688682513962965,11.384199576606171,11.32077735846793,9.51032496772511,11.384199576606171,11.320777358467932,8.995866819529445,5.366563145999498,4.8000000000000025,11.950310345567265,10.039920318408912,9.967948635501696,28.195304690880192,35.3949148890063,35.211361802690895,45.5838161798753,74.84383742166085,74.83421677281056,26.810630678060743,33.081717005016536,32.73163607276606,45.71416765037884,48.44791017164725,48.43304656946537,5.97515517278363,3.794733192202055,3.6000000000000005,39.30301862105852,30.35786553761644,27.885480092693403
data/CelebDF-V2/Celeb-synthesis/id47_id44_0002.mp4,9.600000000000005,16.97056274847715,16.97056274847715,0.0,0.0,0.0,8.979977728257465,13.416407864998744,13.076696830622026,17.959955456514916,31.749015732775078,31.17691453623978,32.199378875996985,48.37354648979131,47.528938553264595,5.878775382679634,8.48528137423858,8.48528137423858,4.8,8.48528137423857,8.48528137423857,4.800000000000006,8.48528137423858,8.48528137423858,5.878775382679634,8.48528137423858,8.48528137423858,9.600000000000007,14.696938456699078,14.696938456699078
data/CelebDF-V2/Celeb-synthesis/id2_id9_0009.mp4,27.98856909525744,39.7994974842648,39.344631145812,13.994284547628721,18.97366596101028,18.000000000000004,4.800000000000005,6.000000000000007,5.196152422706639,0.0,0.0,0.0,9.600000000000005,12.000000000000007,10.39230484541327,45.2831094338717,69.45502141674137,69.1953755680248,20.922714928995234,24.73863375370596,19.672315572906,19.199999999999992,23.999999999999993,20.78460969082652,24.0,30.0,25.98076211353316,29.393876913398138,42.42640687119285,42.42640687119285
